source	target	value	N
26	55	0	48
26	56	2	48
26	57	11	48
26	58	0	48
26	59	3	48
26	60	0	48
26	61	0	48
26	62	0	48
26	63	0	48
26	64	0	48
27	0	0	124
27	1	0	124
27	2	0	124
27	3	0	124
27	4	0	124
27	5	0	124
27	6	0	124
27	7	0	124
27	8	0	124
27	9	0	124
27	10	0	124
27	11	0	124
27	12	0	124
27	13	0	124
27	14	0	124
27	15	0	124
27	16	0	124
27	17	0	124
27	18	0	124
27	19	0	124
27	20	0	124
27	21	0	124
27	22	0	124
27	23	0	124
27	24	0	124
27	25	0	124
27	26	0	124
27	27	124	124
27	28	0	124
27	29	0	124
27	30	0	124
27	31	0	124
27	32	0	124
27	33	0	124
27	34	46	124
27	35	54	124
27	36	0	124
27	37	6	124
27	38	6	124
27	39	0	124
27	40	0	124
27	41	0	124
27	42	0	124
27	43	0	124
27	44	0	124
27	45	0	124
27	46	0	124
27	47	0	124
27	48	0	124
27	49	0	124
27	50	0	124
27	51	0	124
27	52	0	124
27	53	0	124
27	54	0	124
27	55	0	124
27	56	0	124
27	57	0	124
27	58	0	124
27	59	0	124
27	60	3	124
27	61	0	124
27	62	0	124
27	63	0	124
27	64	0	124
28	0	0	32
28	1	0	32
28	2	0	32
28	3	0	32
28	4	0	32
28	5	0	32
28	6	0	32
28	7	0	32
28	8	0	32
28	9	0	32
28	10	0	32
28	11	0	32
28	12	0	32
28	13	0	32
28	14	0	32
28	15	0	32
28	16	0	32
28	17	0	32
28	18	4	32
28	19	0	32
28	20	0	32
28	21	0	32
28	22	0	32
28	23	0	32
28	24	0	32
28	25	0	32
28	26	3	32
28	27	0	32
28	28	32	32
28	29	0	32
28	30	0	32
28	31	0	32
28	32	0	32
28	33	4	32
28	34	0	32
28	35	0	32
28	36	2	32
28	37	0	32
28	38	0	32
28	39	0	32
28	40	0	32
28	41	0	32
28	42	0	32
28	43	0	32
28	44	0	32
28	45	0	32
28	46	0	32
28	47	0	32
28	48	0	32
28	49	0	32
28	50	0	32
28	51	0	32
28	52	0	32
28	53	0	32
28	54	0	32
28	55	0	32
28	56	0	32
28	57	3	32
28	58	0	32
28	59	3	32
28	60	0	32
28	61	0	32
28	62	0	32
28	63	0	32
28	64	0	32
29	0	0	29
29	1	0	29
29	2	0	29
29	3	0	29
29	4	0	29
29	5	0	29
29	6	0	29
29	7	0	29
29	8	0	29
29	9	0	29
29	10	0	29
29	11	0	29
29	12	0	29
29	13	0	29
29	14	0	29
29	15	0	29
29	16	0	29
29	17	0	29
29	18	0	29
29	19	0	29
29	20	0	29
29	21	0	29
29	22	0	29
29	23	0	29
29	24	0	29
29	25	0	29
29	26	0	29
29	27	0	29
29	28	0	29
29	29	29	29
29	30	0	29
29	31	0	29
29	32	0	29
29	33	0	29
29	34	0	29
29	35	0	29
29	36	0	29
29	37	0	29
29	38	0	29
29	39	0	29
29	40	0	29
29	41	0	29
29	42	0	29
29	43	0	29
29	44	0	29
29	45	0	29
29	46	0	29
29	47	0	29
29	48	0	29
29	49	0	29
29	50	0	29
29	51	0	29
29	52	0	29
29	53	20	29
29	54	0	29
29	55	0	29
29	56	0	29
29	57	0	29
29	58	0	29
29	59	0	29
29	60	0	29
29	61	0	29
29	62	0	29
29	63	0	29
29	64	0	29
30	0	67	114
30	1	0	114
30	2	31	114
30	3	15	114
30	4	10	114
30	5	10	114
30	6	0	114
30	7	24	114
30	8	0	114
30	9	0	114
30	10	2	114
30	11	2	114
30	12	0	114
30	13	0	114
30	14	28	114
30	15	0	114
30	16	1	114
30	17	2	114
30	18	0	114
30	19	0	114
30	20	0	114
30	21	0	114
30	22	0	114
30	23	0	114
30	24	0	114
30	25	0	114
30	26	0	114
30	27	0	114
30	28	0	114
30	29	0	114
30	30	114	114
30	31	0	114
30	32	0	114
30	33	0	114
30	34	0	114
30	35	0	114
30	36	0	114
30	37	0	114
30	38	0	114
30	39	0	114
30	40	0	114
30	41	0	114
30	42	5	114
30	43	2	114
30	44	0	114
30	45	0	114
30	46	0	114
30	47	0	114
30	48	0	114
30	49	0	114
30	50	0	114
30	51	0	114
30	52	0	114
30	53	0	114
30	54	0	114
30	55	0	114
30	56	0	114
30	57	0	114
30	58	0	114
30	59	0	114
30	60	0	114
30	61	0	114
30	62	0	114
30	63	0	114
30	64	0	114
31	0	0	127
31	1	96	127
31	2	0	127
31	3	0	127
31	4	0	127
31	5	0	127
31	6	75	127
31	7	0	127
31	8	0	127
31	9	0	127
31	10	0	127
31	11	0	127
31	12	0	127
31	13	0	127
31	14	0	127
31	15	28	127
31	16	0	127
31	17	0	127
31	18	0	127
31	19	0	127
31	20	0	127
31	21	0	127
31	22	0	127
31	23	0	127
31	24	0	127
31	25	0	127
31	26	0	127
31	27	0	127
31	28	0	127
31	29	0	127
31	30	0	127
31	31	127	127
31	32	3	127
31	33	0	127
31	34	0	127
31	35	23	127
31	36	0	127
31	37	46	127
31	38	21	127
31	39	0	127
31	40	0	127
31	41	0	127
31	42	0	127
31	43	0	127
31	44	0	127
31	45	0	127
31	46	0	127
31	47	0	127
31	48	0	127
31	49	0	127
31	50	0	127
31	51	0	127
31	52	0	127
31	53	0	127
31	54	0	127
31	55	0	127
31	56	0	127
31	57	0	127
31	58	0	127
31	59	0	127
31	60	46	127
31	61	0	127
31	62	0	127
31	63	0	127
31	64	18	127
32	0	0	28
32	1	4	28
32	2	0	28
32	3	0	28
32	4	0	28
32	5	0	28
32	6	3	28
32	7	0	28
32	8	0	28
32	9	0	28
32	10	0	28
32	11	0	28
32	12	0	28
32	13	0	28
32	14	0	28
32	15	2	28
32	16	0	28
32	17	0	28
32	18	0	28
32	19	0	28
32	20	0	28
32	21	0	28
32	22	0	28
32	23	0	28
32	24	0	28
32	25	0	28
32	26	0	28
32	27	0	28
32	28	0	28
32	29	0	28
32	30	0	28
32	31	3	28
32	32	28	28
32	33	0	28
32	34	0	28
32	35	2	28
32	36	0	28
32	37	9	28
32	38	5	28
32	39	0	28
32	40	0	28
32	41	0	28
32	42	0	28
32	43	0	28
32	44	0	28
32	45	0	28
32	46	0	28
32	47	0	28
32	48	0	28
32	49	0	28
32	50	0	28
32	51	0	28
32	52	0	28
32	53	0	28
32	54	0	28
32	55	0	28
32	56	0	28
32	57	0	28
32	58	0	28
32	59	0	28
32	60	2	28
32	61	0	28
32	62	0	28
32	63	0	28
32	64	0	28
33	0	0	32
33	1	0	32
33	2	0	32
33	3	0	32
33	4	0	32
33	5	0	32
33	6	0	32
33	7	0	32
33	8	1	32
33	9	0	32
33	10	0	32
33	11	0	32
33	12	0	32
33	13	0	32
33	14	0	32
33	15	0	32
33	16	0	32
33	17	0	32
33	18	8	32
33	19	0	32
33	20	0	32
33	21	0	32
33	22	0	32
33	23	0	32
33	24	0	32
33	25	0	32
33	26	0	32
33	27	0	32
33	28	4	32
33	29	0	32
33	30	0	32
33	31	0	32
33	32	0	32
33	33	32	32
33	34	0	32
33	35	0	32
33	36	13	32
33	37	0	32
33	38	0	32
33	39	2	32
33	40	0	32
33	41	0	32
33	42	0	32
33	43	0	32
33	44	1	32
33	45	1	32
33	46	1	32
33	47	1	32
33	48	1	32
33	49	1	32
33	50	1	32
33	51	0	32
33	52	2	32
33	53	0	32
33	54	0	32
33	55	2	32
33	56	0	32
33	57	0	32
33	58	0	32
33	59	0	32
33	60	0	32
33	61	0	32
33	62	0	32
33	63	0	32
33	64	0	32
34	0	0	113
34	1	0	113
34	2	0	113
34	3	0	113
34	4	0	113
34	5	0	113
34	6	0	113
34	7	0	113
34	8	0	113
34	9	0	113
34	10	0	113
34	11	0	113
34	12	0	113
34	13	0	113
34	14	0	113
34	15	0	113
34	16	0	113
34	17	0	113
34	18	0	113
34	19	0	113
34	20	0	113
34	21	0	113
34	22	0	113
34	23	0	113
34	24	0	113
34	25	0	113
34	26	0	113
34	27	46	113
34	28	0	113
34	29	0	113
34	30	0	113
34	31	0	113
34	32	0	113
34	33	0	113
34	34	113	113
34	35	49	113
34	36	0	113
34	37	6	113
34	38	3	113
34	39	0	113
34	40	0	113
34	41	0	113
34	42	0	113
34	43	0	113
34	44	0	113
34	45	0	113
34	46	0	113
34	47	0	113
34	48	0	113
34	49	0	113
34	50	0	113
34	51	0	113
34	52	0	113
34	53	0	113
34	54	0	113
34	55	0	113
34	56	0	113
34	57	0	113
34	58	0	113
34	59	0	113
34	60	3	113
34	61	0	113
34	62	0	113
34	63	0	113
34	64	0	113
35	0	0	198
35	1	22	198
35	2	0	198
35	3	0	198
35	4	0	198
35	5	0	198
35	6	20	198
35	7	0	198
35	8	0	198
35	9	0	198
35	10	0	198
35	11	0	198
35	12	0	198
35	13	0	198
35	14	0	198
35	15	9	198
35	16	0	198
35	17	0	198
35	18	0	198
35	19	0	198
35	20	0	198
35	21	0	198
35	22	0	198
35	23	0	198
35	24	0	198
35	25	0	198
35	26	0	198
35	27	54	198
35	28	0	198
35	29	0	198
35	30	0	198
35	31	23	198
35	32	2	198
35	33	0	198
35	34	49	198
35	35	198	198
35	36	0	198
35	37	41	198
35	38	38	198
35	39	0	198
35	40	0	198
35	41	0	198
35	42	0	198
35	43	0	198
35	44	0	198
35	45	0	198
35	46	0	198
35	47	0	198
35	48	0	198
35	49	0	198
35	50	0	198
35	51	0	198
35	52	0	198
35	53	0	198
35	54	0	198
35	55	0	198
35	56	0	198
35	57	0	198
35	58	0	198
35	59	0	198
35	60	30	198
35	61	0	198
35	62	0	198
35	63	0	198
35	64	16	198
36	0	0	37
36	1	0	37
36	2	1	37
36	3	0	37
36	4	1	37
36	5	1	37
36	6	0	37
36	7	0	37
36	8	0	37
36	9	0	37
36	10	0	37
36	11	0	37
36	12	0	37
36	13	0	37
36	14	0	37
36	15	0	37
36	16	0	37
36	17	0	37
36	18	10	37
36	19	0	37
36	20	0	37
36	21	0	37
36	22	0	37
36	23	0	37
36	24	0	37
36	25	0	37
36	26	0	37
36	27	0	37
36	28	2	37
36	29	0	37
36	30	0	37
36	31	0	37
36	32	0	37
36	33	13	37
36	34	0	37
36	35	0	37
36	36	37	37
36	37	0	37
36	38	0	37
36	39	2	37
36	40	0	37
36	41	0	37
36	42	0	37
36	43	0	37
36	44	0	37
36	45	0	37
36	46	0	37
36	47	0	37
36	48	0	37
36	49	0	37
36	50	0	37
36	51	0	37
36	52	2	37
36	53	0	37
36	54	0	37
36	55	2	37
36	56	0	37
36	57	0	37
36	58	0	37
36	59	0	37
36	60	0	37
36	61	0	37
36	62	0	37
36	63	0	37
36	64	0	37
37	0	0	125
37	1	50	125
37	2	0	125
37	3	0	125
37	4	0	125
37	5	0	125
37	6	43	125
37	7	0	125
37	8	0	125
37	9	0	125
37	10	0	125
37	11	0	125
37	12	0	125
37	13	0	125
37	14	0	125
37	15	19	125
37	16	0	125
37	17	0	125
37	18	0	125
37	19	0	125
37	20	0	125
37	21	0	125
37	22	0	125
37	23	0	125
37	24	0	125
37	25	0	125
37	26	0	125
37	27	6	125
37	28	0	125
37	29	0	125
37	30	0	125
37	31	46	125
37	32	9	125
37	33	0	125
37	34	6	125
37	35	41	125
37	36	0	125
37	37	125	125
37	38	50	125
37	39	0	125
37	40	0	125
37	41	0	125
37	42	0	125
37	43	0	125
37	44	0	125
37	45	0	125
37	46	0	125
37	47	0	125
37	48	0	125
37	49	0	125
37	50	0	125
37	51	0	125
37	52	0	125
37	53	0	125
37	54	0	125
37	55	0	125
37	56	0	125
37	57	0	125
37	58	0	125
37	59	0	125
37	60	79	125
37	61	0	125
37	62	0	125
37	63	0	125
37	64	26	125
38	0	0	82
38	1	22	82
38	2	0	82
38	3	0	82
38	4	0	82
38	5	0	82
38	6	22	82
38	7	0	82
38	8	0	82
38	9	0	82
38	10	0	82
38	11	0	82
38	12	0	82
38	13	0	82
38	14	0	82
38	15	6	82
38	16	0	82
38	17	0	82
38	18	0	82
38	19	0	82
38	20	0	82
38	21	0	82
38	22	0	82
38	23	0	82
38	24	0	82
38	25	0	82
38	26	0	82
38	27	6	82
38	28	0	82
38	29	0	82
38	30	0	82
38	31	21	82
38	32	5	82
38	33	0	82
38	34	3	82
38	35	38	82
38	36	0	82
38	37	50	82
38	38	82	82
38	39	0	82
38	40	0	82
38	41	0	82
38	42	0	82
38	43	0	82
38	44	0	82
38	45	0	82
38	46	0	82
38	47	0	82
38	48	0	82
38	49	0	82
38	50	0	82
38	51	0	82
38	52	0	82
38	53	0	82
38	54	0	82
38	55	0	82
38	56	0	82
38	57	0	82
38	58	0	82
38	59	0	82
38	60	32	82
38	61	0	82
38	62	0	82
38	63	0	82
38	64	18	82
39	0	0	36
39	1	0	36
39	2	0	36
39	3	0	36
39	4	0	36
39	5	0	36
39	6	0	36
39	7	0	36
39	8	0	36
39	9	2	36
39	10	0	36
39	11	1	36
39	12	0	36
39	13	0	36
39	14	0	36
39	15	0	36
39	16	0	36
39	17	0	36
39	18	3	36
39	19	11	36
39	20	14	36
39	21	2	36
39	22	0	36
39	23	0	36
39	24	0	36
39	25	0	36
39	26	0	36
39	27	0	36
39	28	0	36
39	29	0	36
39	30	0	36
39	31	0	36
39	32	0	36
39	33	2	36
39	34	0	36
39	35	0	36
39	36	2	36
39	37	0	36
39	38	0	36
39	39	36	36
39	40	0	36
39	41	0	36
39	42	0	36
39	43	0	36
39	44	0	36
39	45	0	36
39	46	0	36
39	47	0	36
39	48	0	36
39	49	0	36
39	50	0	36
39	51	0	36
39	52	4	36
39	53	0	36
39	54	0	36
39	55	0	36
39	56	0	36
39	57	0	36
39	58	0	36
39	59	0	36
39	60	0	36
39	61	0	36
39	62	6	36
39	63	10	36
39	64	0	36
40	0	0	122
40	1	0	122
40	2	0	122
40	3	0	122
40	4	0	122
40	5	0	122
40	6	0	122
40	7	0	122
40	8	0	122
40	9	0	122
40	10	0	122
40	11	0	122
40	12	0	122
40	13	2	122
40	14	0	122
40	15	0	122
40	16	0	122
40	17	0	122
40	18	0	122
40	19	0	122
40	20	0	122
40	21	0	122
40	22	0	122
40	23	0	122
40	24	0	122
40	25	0	122
40	26	0	122
40	27	0	122
40	28	0	122
40	29	0	122
40	30	0	122
40	31	0	122
40	32	0	122
40	33	0	122
40	34	0	122
40	35	0	122
40	36	0	122
40	37	0	122
40	38	0	122
40	39	0	122
40	40	122	122
40	41	67	122
40	42	0	122
40	43	0	122
40	44	0	122
40	45	0	122
40	46	0	122
40	47	0	122
40	48	0	122
40	49	0	122
40	50	0	122
40	51	0	122
40	52	0	122
40	53	0	122
40	54	0	122
40	55	0	122
40	56	0	122
40	57	0	122
40	58	0	122
40	59	0	122
40	60	0	122
40	61	0	122
40	62	0	122
40	63	0	122
40	64	0	122
41	0	0	138
41	1	0	138
41	2	0	138
41	3	0	138
41	4	0	138
41	5	0	138
41	6	0	138
41	7	0	138
41	8	0	138
41	9	0	138
41	10	0	138
41	11	0	138
41	12	0	138
41	13	1	138
41	14	0	138
41	15	0	138
41	16	0	138
41	17	0	138
41	18	0	138
41	19	0	138
41	20	0	138
41	21	0	138
41	22	0	138
41	23	0	138
41	24	0	138
41	25	0	138
41	26	0	138
41	27	0	138
41	28	0	138
41	29	0	138
41	30	0	138
41	31	0	138
41	32	0	138
41	33	0	138
41	34	0	138
41	35	0	138
41	36	0	138
41	37	0	138
41	38	0	138
41	39	0	138
41	40	67	138
41	41	138	138
41	42	0	138
41	43	0	138
41	44	0	138
41	45	0	138
41	46	0	138
41	47	0	138
41	48	0	138
41	49	0	138
41	50	0	138
41	51	0	138
41	52	0	138
41	53	0	138
41	54	0	138
41	55	0	138
41	56	0	138
41	57	0	138
41	58	0	138
41	59	0	138
41	60	0	138
41	61	0	138
41	62	0	138
41	63	0	138
41	64	0	138
42	0	4	66
42	1	0	66
42	2	12	66
42	3	16	66
42	4	9	66
42	5	13	66
42	6	0	66
42	7	0	66
42	8	1	66
42	9	0	66
42	10	0	66
42	11	0	66
42	12	0	66
42	13	0	66
42	14	4	66
42	15	0	66
42	16	0	66
42	17	22	66
42	18	0	66
42	19	0	66
42	20	0	66
42	21	0	66
42	22	0	66
42	23	0	66
42	24	1	66
42	25	1	66
42	26	1	66
42	27	0	66
42	28	0	66
42	29	0	66
42	30	5	66
42	31	0	66
42	32	0	66
42	33	0	66
42	34	0	66
42	35	0	66
42	36	0	66
42	37	0	66
42	38	0	66
42	39	0	66
42	40	0	66
42	41	0	66
42	42	66	66
42	43	8	66
42	44	0	66
42	45	0	66
42	46	0	66
42	47	0	66
42	48	0	66
42	49	0	66
42	50	0	66
42	51	0	66
42	52	0	66
42	53	0	66
42	54	0	66
42	55	0	66
42	56	0	66
42	57	0	66
42	58	3	66
42	59	0	66
42	60	0	66
42	61	0	66
42	62	0	66
42	63	0	66
42	64	0	66
43	0	6	43
43	1	0	43
43	2	7	43
43	3	4	43
43	4	1	43
43	5	1	43
43	6	0	43
43	7	4	43
43	8	1	43
43	9	0	43
43	10	0	43
43	11	1	43
43	12	0	43
43	13	2	43
43	14	0	43
43	15	0	43
43	16	4	43
43	17	5	43
43	18	0	43
43	19	0	43
43	20	0	43
43	21	0	43
43	22	0	43
43	23	0	43
43	24	1	43
43	25	0	43
43	26	0	43
43	27	0	43
43	28	0	43
43	29	0	43
43	30	2	43
43	31	0	43
43	32	0	43
43	33	0	43
43	34	0	43
43	35	0	43
43	36	0	43
43	37	0	43
43	38	0	43
43	39	0	43
43	40	0	43
43	41	0	43
43	42	8	43
43	43	43	43
43	44	0	43
43	45	0	43
43	46	0	43
43	47	0	43
43	48	0	43
43	49	0	43
43	50	0	43
43	51	0	43
43	52	0	43
43	53	0	43
43	54	0	43
43	55	0	43
43	56	0	43
43	57	0	43
43	58	3	43
43	59	0	43
43	60	0	43
43	61	0	43
43	62	0	43
43	63	0	43
43	64	0	43
44	0	0	55
44	1	0	55
44	2	0	55
44	3	0	55
44	4	0	55
44	5	0	55
44	6	0	55
44	7	0	55
44	8	0	55
44	9	0	55
44	10	0	55
44	11	0	55
44	12	0	55
44	13	0	55
44	14	0	55
44	15	0	55
44	16	0	55
44	17	0	55
44	18	1	55
44	19	0	55
44	20	0	55
44	21	0	55
44	22	0	55
44	23	0	55
44	24	1	55
44	25	1	55
44	26	3	55
44	27	0	55
44	28	0	55
44	29	0	55
44	30	0	55
44	31	0	55
44	32	0	55
44	33	1	55
44	34	0	55
44	35	0	55
44	36	0	55
44	37	0	55
44	38	0	55
44	39	0	55
44	40	0	55
44	41	0	55
44	42	0	55
44	43	0	55
44	44	55	55
44	45	37	55
44	46	38	55
44	47	41	55
44	48	38	55
44	49	41	55
44	50	40	55
44	51	0	55
44	52	0	55
44	53	0	55
44	54	0	55
44	55	0	55
44	56	1	55
44	57	0	55
44	58	0	55
44	59	0	55
44	60	0	55
44	61	0	55
44	62	0	55
44	63	0	55
44	64	0	55
45	0	0	45
45	1	0	45
45	2	0	45
45	3	0	45
45	4	0	45
45	5	0	45
45	6	0	45
45	7	0	45
45	8	0	45
45	9	0	45
45	10	0	45
45	11	0	45
45	12	0	45
45	13	0	45
45	14	0	45
45	15	0	45
45	16	0	45
45	17	0	45
45	18	1	45
45	19	0	45
45	20	0	45
45	21	0	45
45	22	0	45
45	23	0	45
45	24	1	45
45	25	1	45
45	26	2	45
45	27	0	45
45	28	0	45
45	29	0	45
45	30	0	45
45	31	0	45
45	32	0	45
45	33	1	45
45	34	0	45
45	35	0	45
45	36	0	45
45	37	0	45
45	38	0	45
45	39	0	45
45	40	0	45
45	41	0	45
45	42	0	45
45	43	0	45
45	44	37	45
45	45	45	45
45	46	34	45
45	47	37	45
45	48	36	45
45	49	38	45
45	50	36	45
45	51	0	45
45	52	0	45
45	53	0	45
45	54	0	45
45	55	0	45
45	56	1	45
45	57	0	45
45	58	0	45
45	59	0	45
45	60	0	45
45	61	0	45
45	62	0	45
45	63	0	45
45	64	0	45
46	0	0	49
46	1	0	49
46	2	0	49
46	3	0	49
46	4	0	49
46	5	0	49
46	6	0	49
46	7	0	49
46	8	0	49
46	9	0	49
46	10	0	49
46	11	0	49
46	12	0	49
46	13	0	49
46	14	0	49
46	15	0	49
46	16	0	49
46	17	0	49
46	18	1	49
46	19	0	49
46	20	0	49
46	21	0	49
46	22	0	49
46	23	0	49
46	24	1	49
46	25	1	49
46	26	3	49
46	27	0	49
46	28	0	49
46	29	0	49
46	30	0	49
46	31	0	49
46	32	0	49
46	33	1	49
46	34	0	49
46	35	0	49
46	36	0	49
46	37	0	49
46	38	0	49
46	39	0	49
46	40	0	49
46	41	0	49
46	42	0	49
46	43	0	49
46	44	38	49
46	45	34	49
46	46	49	49
46	47	36	49
46	48	35	49
46	49	36	49
46	50	35	49
46	51	0	49
46	52	0	49
46	53	0	49
46	54	0	49
46	55	0	49
46	56	1	49
46	57	0	49
46	58	0	49
46	59	0	49
46	60	0	49
46	61	0	49
46	62	0	49
46	63	0	49
46	64	0	49
47	0	0	66
47	1	0	66
47	2	0	66
47	3	0	66
47	4	0	66
47	5	0	66
47	6	0	66
47	7	0	66
47	8	0	66
47	9	0	66
47	10	0	66
47	11	0	66
47	12	0	66
47	13	0	66
47	14	0	66
47	15	0	66
47	16	0	66
47	17	0	66
47	18	1	66
47	19	0	66
47	20	0	66
47	21	3	66
47	22	0	66
47	23	0	66
47	24	1	66
47	25	9	66
47	26	13	66
47	27	0	66
47	28	0	66
47	29	0	66
47	30	0	66
47	31	0	66
47	32	0	66
47	33	1	66
47	34	0	66
47	35	0	66
47	36	0	66
47	37	0	66
47	38	0	66
47	39	0	66
47	40	0	66
47	41	0	66
47	42	0	66
47	43	0	66
47	44	41	66
47	45	37	66
47	46	36	66
47	47	66	66
47	48	38	66
47	49	41	66
47	50	40	66
47	51	0	66
47	52	0	66
47	53	0	66
47	54	0	66
47	55	0	66
47	56	1	66
47	57	0	66
47	58	0	66
47	59	0	66
47	60	0	66
47	61	0	66
47	62	0	66
47	63	0	66
47	64	0	66
48	0	0	66
48	1	0	66
48	2	0	66
48	3	0	66
48	4	0	66
48	5	0	66
48	6	0	66
48	7	0	66
48	8	0	66
48	9	0	66
48	10	0	66
48	11	0	66
48	12	0	66
48	13	0	66
48	14	0	66
48	15	0	66
48	16	0	66
48	17	0	66
48	18	1	66
48	19	0	66
48	20	0	66
48	21	0	66
48	22	0	66
48	23	0	66
48	24	1	66
48	25	1	66
48	26	3	66
48	27	0	66
48	28	0	66
48	29	0	66
48	30	0	66
48	31	0	66
48	32	0	66
48	33	1	66
48	34	0	66
48	35	0	66
48	36	0	66
48	37	0	66
48	38	0	66
48	39	0	66
48	40	0	66
48	41	0	66
48	42	0	66
48	43	0	66
48	44	38	66
48	45	36	66
48	46	35	66
48	47	38	66
48	48	66	66
48	49	38	66
48	50	37	66
48	51	0	66
48	52	0	66
48	53	0	66
48	54	0	66
48	55	0	66
48	56	1	66
48	57	0	66
48	58	0	66
48	59	0	66
48	60	0	66
48	61	0	66
48	62	0	66
48	63	0	66
48	64	0	66
49	0	0	51
49	1	0	51
49	2	0	51
49	3	0	51
49	4	0	51
49	5	0	51
49	6	0	51
49	7	0	51
49	8	0	51
49	9	0	51
49	10	0	51
49	11	0	51
49	12	0	51
49	13	0	51
49	14	0	51
49	15	0	51
49	16	0	51
49	17	0	51
49	18	1	51
49	19	0	51
49	20	0	51
49	21	0	51
49	22	0	51
49	23	0	51
49	24	1	51
49	25	1	51
49	26	3	51
49	27	0	51
49	28	0	51
49	29	0	51
49	30	0	51
49	31	0	51
49	32	0	51
49	33	1	51
49	34	0	51
49	35	0	51
49	36	0	51
49	37	0	51
49	38	0	51
49	39	0	51
49	40	0	51
49	41	0	51
49	42	0	51
49	43	0	51
49	44	41	51
49	45	38	51
49	46	36	51
49	47	41	51
49	48	38	51
49	49	51	51
49	50	40	51
49	51	0	51
49	52	0	51
49	53	0	51
49	54	0	51
49	55	0	51
49	56	1	51
49	57	0	51
49	58	0	51
49	59	0	51
49	60	0	51
49	61	0	51
49	62	0	51
49	63	0	51
49	64	0	51
50	0	0	71
50	1	0	71
50	2	0	71
50	3	0	71
50	4	0	71
50	5	0	71
50	6	0	71
50	7	0	71
50	8	0	71
50	9	0	71
50	10	0	71
50	11	0	71
50	12	0	71
50	13	0	71
50	14	0	71
50	15	0	71
50	16	0	71
50	17	0	71
50	18	1	71
50	19	0	71
50	20	0	71
50	21	0	71
50	22	0	71
50	23	0	71
50	24	1	71
50	25	1	71
50	26	3	71
50	27	0	71
50	28	0	71
50	29	0	71
50	30	0	71
50	31	0	71
50	32	0	71
50	33	1	71
50	34	0	71
50	35	0	71
50	36	0	71
50	37	0	71
50	38	0	71
50	39	0	71
50	40	0	71
50	41	0	71
50	42	0	71
50	43	0	71
50	44	40	71
50	45	36	71
50	46	35	71
50	47	40	71
50	48	37	71
50	49	40	71
50	50	71	71
50	51	0	71
50	52	0	71
50	53	0	71
50	54	0	71
50	55	0	71
50	56	1	71
50	57	0	71
50	58	0	71
50	59	0	71
50	60	0	71
50	61	0	71
50	62	0	71
50	63	0	71
50	64	0	71
51	0	0	60
51	1	0	60
51	2	10	60
51	3	12	60
51	4	5	60
51	5	5	60
51	6	0	60
51	7	4	60
51	8	4	60
51	9	0	60
51	10	0	60
51	11	3	60
51	12	4	60
51	13	5	60
51	14	2	60
51	15	0	60
51	16	0	60
51	17	0	60
51	18	3	60
51	19	0	60
51	20	0	60
51	21	0	60
51	22	0	60
51	23	0	60
51	24	0	60
51	25	0	60
51	26	0	60
51	27	0	60
51	28	0	60
51	29	0	60
51	30	0	60
51	31	0	60
51	32	0	60
51	33	0	60
51	34	0	60
51	35	0	60
51	36	0	60
51	37	0	60
51	38	0	60
51	39	0	60
51	40	0	60
51	41	0	60
51	42	0	60
51	43	0	60
51	44	0	60
51	45	0	60
51	46	0	60
51	47	0	60
51	48	0	60
51	49	0	60
51	50	0	60
51	51	60	60
51	52	0	60
51	53	0	60
51	54	0	60
51	55	0	60
51	56	0	60
51	57	0	60
51	58	4	60
51	59	0	60
51	60	0	60
51	61	0	60
51	62	0	60
51	63	0	60
51	64	0	60
52	0	0	60
52	1	0	60
52	2	0	60
52	3	0	60
52	4	0	60
52	5	0	60
52	6	0	60
52	7	0	60
52	8	33	60
52	9	2	60
52	10	1	60
52	11	0	60
52	12	0	60
52	13	0	60
52	14	0	60
52	15	0	60
52	16	2	60
52	17	0	60
52	18	2	60
52	19	0	60
52	20	2	60
52	21	0	60
52	22	0	60
52	23	0	60
52	24	0	60
52	25	0	60
52	26	0	60
52	27	0	60
52	28	0	60
52	29	0	60
52	30	0	60
52	31	0	60
52	32	0	60
52	33	2	60
52	34	0	60
52	35	0	60
52	36	2	60
52	37	0	60
52	38	0	60
52	39	4	60
52	40	0	60
52	41	0	60
52	42	0	60
52	43	0	60
52	44	0	60
52	45	0	60
52	46	0	60
52	47	0	60
52	48	0	60
52	49	0	60
52	50	0	60
52	51	0	60
52	52	60	60
52	53	0	60
52	54	0	60
52	55	0	60
52	56	0	60
52	57	0	60
52	58	0	60
52	59	0	60
52	60	0	60
52	61	0	60
52	62	2	60
52	63	0	60
52	64	0	60
53	0	0	29
53	1	0	29
53	2	0	29
53	3	0	29
53	4	0	29
53	5	0	29
53	6	0	29
53	7	0	29
53	8	0	29
53	9	0	29
53	10	0	29
53	11	0	29
53	12	0	29
53	13	0	29
53	14	0	29
53	15	0	29
53	16	0	29
53	17	0	29
53	18	0	29
53	19	0	29
53	20	0	29
53	21	0	29
53	22	0	29
53	23	0	29
53	24	0	29
53	25	0	29
53	26	0	29
53	27	0	29
53	28	0	29
53	29	20	29
53	30	0	29
53	31	0	29
53	32	0	29
53	33	0	29
53	34	0	29
53	35	0	29
53	36	0	29
53	37	0	29
53	38	0	29
53	39	0	29
53	40	0	29
53	41	0	29
53	42	0	29
53	43	0	29
53	44	0	29
53	45	0	29
53	46	0	29
53	47	0	29
53	48	0	29
